timestamp,header,latitude,longitude,altitude,accuracy,speed,heading,tracking,gps_fix,status
1711460740.0202677,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002573, nanosec=229606875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,14
1711460740.320734,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002573, nanosec=560957750), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,15
1711460740.620936,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002573, nanosec=895092750), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,16
1711460740.9209476,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002573, nanosec=895092750), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,16
1711460741.2216403,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002574, nanosec=225089125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,17
1711460741.521807,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002574, nanosec=556395375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,18
1711460741.822043,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002574, nanosec=884984000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,19
1711460742.1223044,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002575, nanosec=215415500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,20
1711460742.4225464,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002575, nanosec=549671000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,21
1711460742.7227786,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002575, nanosec=879079125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,22
1711460743.022722,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002576, nanosec=211807125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,23
1711460743.3233104,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002576, nanosec=551943125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,24
1711460743.6231942,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002576, nanosec=897717250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
1711460743.9238164,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002576, nanosec=897717250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,25
1711460744.223997,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002577, nanosec=236966000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,26
1711460744.5240486,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002577, nanosec=567353375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,27
1711460744.8243666,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002577, nanosec=903847375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,28
1711460745.1249197,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002578, nanosec=240767125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,29
1711460745.4250586,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002578, nanosec=579246500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,30
1711460745.7255063,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002578, nanosec=921623250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,31
1711460746.0257936,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002579, nanosec=246807875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,32
1711460746.3257987,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002579, nanosec=572831500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,33
1711460746.6262608,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002579, nanosec=896179500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,34
1711460746.9264274,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002580, nanosec=219573375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,35
1711460747.2264118,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002580, nanosec=219573375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,35
1711460747.5270789,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002580, nanosec=543945625), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,36
1711460747.8268254,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002580, nanosec=871019875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,37
1711460748.1287582,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002581, nanosec=218066875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,38
1711460748.4286845,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002581, nanosec=549906250), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,39
1711460748.7290301,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002581, nanosec=881384125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,40
1711460749.029375,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002582, nanosec=203193750), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,41
1711460749.3295028,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002582, nanosec=528428500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,42
1711460749.6300168,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002582, nanosec=854521125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,43
1711460749.9303777,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002583, nanosec=183670125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,44
1711460750.2305977,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002583, nanosec=508704125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,45
1711460750.5308018,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002583, nanosec=508704125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,45
1711460750.8309963,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002583, nanosec=834111750), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,46
1711460751.1310272,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002584, nanosec=155453500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,47
1711460751.4318638,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002584, nanosec=482934750), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,48
1711460751.7320213,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002584, nanosec=812664125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,49
1711460752.0323029,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002585, nanosec=143789625), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,50
1711460752.3323326,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002585, nanosec=475878375), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,51
1711460752.6326406,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002585, nanosec=813899500), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,52
1711460752.9326417,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002586, nanosec=150009125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,53
1711460753.2336612,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002586, nanosec=484181125), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,54
1711460753.533851,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002586, nanosec=810442875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,55
1711460753.8339975,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002586, nanosec=810442875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,55
1711460754.134417,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002587, nanosec=139566625), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,56
1711460754.4349983,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002587, nanosec=464085875), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,57
1711460754.7350094,"std_msgs.msg.Header(stamp=builtin_interfaces.msg.Time(sec=1709002587, nanosec=788575000), frame_id='gps')",0.0,0.0,0.0,0.0,0.0,0.0,0,0,58
